"Class","Length","Width","filename","date","lens","meso","block","treatment_n","nutrients.P1","pesticides.P1","nutrients.P2","pesticides.P2","Taxa"
"nauplius",160.5188,121.9943,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",287.0992,171.5257,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",204.5468,121.9943,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",164.1877,121.9943,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",177.0292,114.6563,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",184.3673,116.4908,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",180.6983,127.4977,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",156.8498,121.9943,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",239.4023,166.0223,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",175.1947,133.0012,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",175.1947,118.3252,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",182.5327,140.3392,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"lepadella_abun",81.6352,50.4488,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","lepadella"
"lepadella_abun",74.2973,59.6213,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","lepadella"
"nauplius_abun",177.0292,127.4977,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",200.8777,90.8077,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",129.3322,99.9802,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",158.6842,101.8148,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",169.6912,116.4908,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",175.1947,131.1668,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",175.1947,114.6563,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",138.5048,114.6563,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",186.2018,120.1598,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",204.5468,121.9943,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",210.0503,116.4908,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",298.1062,237.5677,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",153.1807,136.6703,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",186.2018,110.9873,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",158.6842,136.6703,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",160.5188,87.1388,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",261.4162,156.8498,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",226.5608,178.8638,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",221.0573,144.0083,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",175.1947,109.1527,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",224.7262,125.6633,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",299.9407,193.5397,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",208.2158,155.0153,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",261.4162,156.8498,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",219.2227,85.3042,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",158.6842,110.9873,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",200.8777,133.0012,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",160.5188,98.1458,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius_abun",155.0153,96.3113,"s112_18_05_22_x4_cl_data.csv","18/05/2022","x4",112,7,13,"no","no","yes","yes","nauplius"
"nauplius",182.5327,116.4908,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius",200.8777,167.8568,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"keratella_cochlearis",318.2858,107.3183,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","keratella_cochlearis"
"lepadella_abun",85.3042,44.9453,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",92.6423,48.6142,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",85.3042,54.1178,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",87.1388,37.6073,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",101.8148,48.6142,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",151.3462,68.7938,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",85.3042,66.9592,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",101.8148,57.7867,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",83.4698,50.4488,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",83.4698,55.9522,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"lepadella_abun",94.4767,39.4417,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lepadella"
"nauplius_abun",156.8498,136.6703,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",259.5817,127.4977,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",162.3533,101.8148,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",136.6703,110.9873,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",173.3603,99.9802,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",503.5702,382.4932,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",184.3673,123.8287,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",274.2577,162.3533,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",140.3392,110.9873,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",149.5118,131.1668,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",177.0292,138.5048,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",160.5188,114.6563,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",166.0223,109.1527,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",274.2577,177.0292,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",760.4003,312.7822,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",208.2158,114.6563,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",175.1947,125.6633,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",254.0782,169.6912,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",171.5257,99.9802,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",180.6983,127.4977,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"nauplius_abun",169.6912,96.3113,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","nauplius"
"lecane",177.0292,129.3322,"s113_18_05_22_x4_cl_data.csv","18/05/2022","x4",113,8,13,"no","no","yes","yes","lecane"
"nauplius",241.2368,195.3742,"s114_18_05_22_x4_2nd_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius",175.1947,129.3322,"s114_18_05_22_x4_2nd_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"lepadella",99.9802,59.6213,"s114_18_05_22_x4_2nd_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","lepadella"
"lepadella_abun",94.4767,61.4558,"s114_18_05_22_x4_2nd_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","lepadella"
"nauplius_abun",186.2018,94.4767,"s114_18_05_22_x4_2nd_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius_abun",199.0433,140.3392,"s114_18_05_22_x4_2nd_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius",189.8708,118.3252,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius",189.8708,136.6703,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius",175.1947,121.9943,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius",182.5327,107.3183,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius",169.6912,123.8287,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius",263.2507,193.5397,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius",230.2297,167.8568,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"lepadella_abun",98.1458,65.1248,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","lepadella"
"lepadella_abun",76.1317,50.4488,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","lepadella"
"nauplius_abun",166.0223,116.4908,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius_abun",142.1738,101.8148,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius_abun",153.1807,101.8148,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius_abun",173.3603,140.3392,"s114_18_05_22_x4_cl_data.csv","18/05/2022","x4",114,8,10,"yes","yes","yes","yes","nauplius"
"nauplius",177.0292,112.8217,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",169.6912,112.8217,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",186.2018,116.4908,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",232.0643,147.6773,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",178.8638,107.3183,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",228.3953,171.5257,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",193.5397,123.8287,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",171.5257,116.4908,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",188.0362,145.8427,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",177.0292,125.6633,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",204.5468,160.5188,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",200.8777,138.5048,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"lepadella",116.4908,63.2903,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","lepadella"
"lepadella",112.8217,70.6282,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","lepadella"
"lepadella_abun",123.8287,66.9592,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","lepadella"
"lepadella_abun",87.1388,70.6282,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","lepadella"
"lepadella_abun",87.1388,54.1178,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","lepadella"
"nauplius_abun",188.0362,145.8427,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",131.1668,92.6423,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",162.3533,105.4838,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",235.7332,103.6492,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",134.8357,114.6563,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",244.9058,153.1807,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",164.1877,112.8217,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",257.7473,191.7053,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",178.8638,103.6492,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",175.1947,109.1527,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",221.0573,182.5327,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",578.7848,211.8847,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",195.3742,118.3252,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",569.6123,349.4723,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius_abun",178.8638,98.1458,"s115_18_05_22_x4_cl_data.csv","18/05/2022","x4",115,8,5,"yes","no","no","no","nauplius"
"nauplius",184.3673,131.1668,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",246.7403,164.1877,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",184.3673,127.4977,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",331.1273,171.5257,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",173.3603,123.8287,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",199.0433,144.0083,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",228.3953,151.3462,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",266.9198,221.0573,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",222.8918,160.5188,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",169.6912,105.4838,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",197.2088,127.4977,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",182.5327,127.4977,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",200.8777,133.0012,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius",166.0223,127.4977,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"chydorus",255.9128,208.2158,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","chydorus"
"chydorus",259.5817,200.8777,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","chydorus"
"lepadella",101.8148,65.1248,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella",107.3183,61.4558,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella",107.3183,63.2903,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella",92.6423,57.7867,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella",87.1388,68.7938,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella",103.6492,59.6213,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",116.4908,35.7728,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",98.1458,70.6282,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",129.3322,72.4627,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",92.6423,63.2903,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",98.1458,72.4627,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",92.6423,52.2833,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",107.3183,48.6142,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",92.6423,48.6142,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",88.9733,59.6213,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",99.9802,52.2833,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",112.8217,68.7938,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",90.8077,44.9453,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",88.9733,39.4417,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"lepadella_abun",109.1527,61.4558,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","lepadella"
"nauplius_abun",283.4303,156.8498,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius_abun",188.0362,129.3322,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius_abun",155.0153,121.9943,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius_abun",197.2088,136.6703,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius_abun",221.0573,136.6703,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
"nauplius_abun",173.3603,107.3183,"s116_18_05_22_x4_cl_data.csv","18/05/2022","x4",116,8,16,"yes","yes","no","no","nauplius"
